> QA_Iteration0-0| Output Layer: [0.41875106] | Score:[0.92428344] | Label: 0| Elapsed: 4.19
> QA_Iteration253-25| Output Layer: [-3.7740054] | Score:[0.0227003] | Label: 0| Elapsed: 2.91
> QA_Iteration253-26| Output Layer: [-3.781204] | Score:[0.0225393] | Label: 0| Elapsed: 2.94
> QA_Iteration253-27| Output Layer: [-3.61549] | Score:[0.0265482] | Label: 0| Elapsed: 2.91
> QA_Iteration254-0| Output Layer: [-3.7934341] | Score:[0.02226835] | Label: 0| Elapsed: 2.91
> QA_Iteration254-1| Output Layer: [-3.7996566] | Score:[0.02213173] | Label: 0| Elapsed: 3.06
> QA_Iteration254-2| Output Layer: [-3.6438646] | Score:[0.02581499] | Label: 0| Elapsed: 3.73
> QA_Iteration254-3| Output Layer: [-3.8121164] | Score:[0.02186066] | Label: 0| Elapsed: 3.02
> QA_Iteration254-4| Output Layer: [-3.8184507] | Score:[0.02172411] | Label: 0| Elapsed: 2.94
> QA_Iteration254-5| Output Layer: [-3.824859] | Score:[0.02158683] | Label: 0| Elapsed: 2.97
> QA_Iteration254-6| Output Layer: [-3.831262] | Score:[0.02145052] | Label: 0| Elapsed: 3.04
> QA_Iteration254-7| Output Layer: [-3.8365386] | Score:[0.02133883] | Label: 0| Elapsed: 2.92
> QA_Iteration254-8| Output Layer: [-3.841985] | Score:[0.02122414] | Label: 0| Elapsed: 2.91
> QA_Iteration254-9| Output Layer: [-3.8489578] | Score:[0.02107821] | Label: 0| Elapsed: 2.93
> QA_Iteration255-0| Output Layer: [-3.5599008] | Score:[0.02804469] | Label: 0| Elapsed: 2.94
> QA_Iteration255-1| Output Layer: [-3.7152727] | Score:[0.02405709] | Label: 0| Elapsed: 2.91
> QA_Iteration255-2| Output Layer: [-3.8678048] | Score:[0.02068871] | Label: 0| Elapsed: 2.91
> QA_Iteration255-3| Output Layer: [-3.8734486] | Score:[0.02057347] | Label: 0| Elapsed: 2.91
> QA_Iteration255-4| Output Layer: [-3.8800893] | Score:[0.02043868] | Label: 0| Elapsed: 2.95
> QA_Iteration255-5| Output Layer: [-3.8843622] | Score:[0.02035242] | Label: 0| Elapsed: 2.91
> QA_Iteration255-6| Output Layer: [-3.891104] | Score:[0.02021704] | Label: 0| Elapsed: 2.92
> QA_Iteration255-7| Output Layer: [-3.6243021] | Score:[3.6506205] | Label: 1| Elapsed: 3.03
> QA_Iteration255-8| Output Layer: [-3.8753657] | Score:[0.02053447] | Label: 0| Elapsed: 3.73
> QA_Iteration255-9| Output Layer: [-3.6640549] | Score:[0.02530548] | Label: 0| Elapsed: 3.02
> QA_Iteration255-10| Output Layer: [-3.62366] | Score:[0.026335] | Label: 0| Elapsed: 2.94
> QA_Iteration256-0| Output Layer: [-3.8074818] | Score:[0.0219611] | Label: 0| Elapsed: 2.96
> QA_Iteration256-1| Output Layer: [-3.7869222] | Score:[0.02241221] | Label: 0| Elapsed: 3.04
> QA_Iteration256-2| Output Layer: [-3.8109167] | Score:[0.02188662] | Label: 0| Elapsed: 2.93
> QA_Iteration256-3| Output Layer: [-3.7896705] | Score:[3.812022] | Label: 1| Elapsed: 2.91
> QA_Iteration256-4| Output Layer: [-3.7710443] | Score:[0.02276686] | Label: 0| Elapsed: 3.58
> QA_Iteration257-0| Output Layer: [-3.744619] | Score:[0.02336943] | Label: 0| Elapsed: 3.07
> QA_Iteration257-1| Output Layer: [-3.7197983] | Score:[0.02394976] | Label: 0| Elapsed: 3.71
> QA_Iteration257-2| Output Layer: [-3.676957] | Score:[0.0249851] | Label: 0| Elapsed: 3.02
> QA_Iteration257-3| Output Layer: [-3.6648016] | Score:[3.6900885] | Label: 1| Elapsed: 2.94
> QA_Iteration257-4| Output Layer: [-3.6389103] | Score:[0.02594156] | Label: 0| Elapsed: 2.96
> QA_Iteration257-5| Output Layer: [-3.588941] | Score:[0.02725281] | Label: 0| Elapsed: 3.03
> QA_Iteration257-6| Output Layer: [-3.5696418] | Score:[0.02777657] | Label: 0| Elapsed: 2.93
> QA_Iteration257-7| Output Layer: [-3.542394] | Score:[0.02853299] | Label: 0| Elapsed: 2.91
> QA_Iteration257-8| Output Layer: [-3.510926] | Score:[0.02943185] | Label: 0| Elapsed: 2.90
> QA_Iteration257-9| Output Layer: [-3.4870772] | Score:[0.0301316] | Label: 0| Elapsed: 2.94
> QA_Iteration257-10| Output Layer: [-3.4670522] | Score:[0.0307318] | Label: 0| Elapsed: 3.49
> QA_Iteration257-11| Output Layer: [-3.4524648] | Score:[0.03117641] | Label: 0| Elapsed: 2.90
> QA_Iteration257-12| Output Layer: [-3.4247797] | Score:[0.03203772] | Label: 0| Elapsed: 2.91
> QA_Iteration257-13| Output Layer: [-3.4367385] | Score:[3.4684014] | Label: 1| Elapsed: 2.95
> QA_Iteration257-14| Output Layer: [-3.3812916] | Score:[0.03343817] | Label: 0| Elapsed: 2.89
> QA_Iteration258-0| Output Layer: [-3.3713636] | Score:[0.03376622] | Label: 0| Elapsed: 2.91
> QA_Iteration258-1| Output Layer: [-3.346112] | Score:[0.03461496] | Label: 0| Elapsed: 2.90
> QA_Iteration258-2| Output Layer: [-3.32359] | Score:[0.03538961] | Label: 0| Elapsed: 2.94
> QA_Iteration258-3| Output Layer: [-3.3039908] | Score:[0.03607757] | Label: 0| Elapsed: 2.92
> QA_Iteration258-4| Output Layer: [-3.2870972] | Score:[0.03668109] | Label: 0| Elapsed: 2.89
> QA_Iteration258-5| Output Layer: [-3.2728946] | Score:[0.03719614] | Label: 0| Elapsed: 3.76
> QA_Iteration258-6| Output Layer: [-3.2610173] | Score:[0.0376323] | Label: 0| Elapsed: 2.92
> QA_Iteration258-7| Output Layer: [-3.251248] | Score:[0.03799482] | Label: 0| Elapsed: 2.90
> QA_Iteration259-0| Output Layer: [-3.2433662] | Score:[0.03828978] | Label: 0| Elapsed: 2.90
> QA_Iteration259-1| Output Layer: [-3.2372115] | Score:[0.03852168] | Label: 0| Elapsed: 2.91
> QA_Iteration259-2| Output Layer: [-3.2326117] | Score:[0.03869589] | Label: 0| Elapsed: 2.94
> QA_Iteration259-3| Output Layer: [-3.229419] | Score:[0.03881726] | Label: 0| Elapsed: 2.91
> QA_Iteration259-4| Output Layer: [-3.2274454] | Score:[0.03889247] | Label: 0| Elapsed: 2.92
> QA_Iteration259-5| Output Layer: [-2.787723] | Score:[0.05974068] | Label: 0| Elapsed: 2.92
> QA_Iteration259-6| Output Layer: [-2.7888687] | Score:[0.05967427] | Label: 0| Elapsed: 2.95
> QA_Iteration259-7| Output Layer: [-2.7922564] | Score:[0.05947835] | Label: 0| Elapsed: 2.89
> QA_Iteration259-8| Output Layer: [-3.2327864] | Score:[0.03868925] | Label: 0| Elapsed: 2.91
> QA_Iteration259-9| Output Layer: [-3.2367668] | Score:[0.03853848] | Label: 0| Elapsed: 3.04
> QA_Iteration259-10| Output Layer: [-2.8099074] | Score:[0.05846754] | Label: 0| Elapsed: 3.73
> QA_Iteration259-11| Output Layer: [-3.2466621] | Score:[0.03816617] | Label: 0| Elapsed: 3.01
> QA_Iteration259-12| Output Layer: [-2.8260727] | Score:[0.05755646] | Label: 0| Elapsed: 2.94
> QA_Iteration259-13| Output Layer: [-3.259114] | Score:[0.03770266] | Label: 0| Elapsed: 2.97
> QA_Iteration260-0| Output Layer: [-3.266021] | Score:[0.03744794] | Label: 0| Elapsed: 3.03
> QA_Iteration260-1| Output Layer: [-3.2731476] | Score:[0.0371869] | Label: 0| Elapsed: 2.94
> QA_Iteration260-2| Output Layer: [-3.280414] | Score:[3.3173366] | Label: 1| Elapsed: 2.92
> QA_Iteration260-3| Output Layer: [-3.263287] | Score:[0.03754856] | Label: 0| Elapsed: 3.61
> QA_Iteration260-4| Output Layer: [-3.248734] | Score:[0.03808866] | Label: 0| Elapsed: 3.06
> QA_Iteration260-5| Output Layer: [-3.2365448] | Score:[0.03854688] | Label: 0| Elapsed: 3.73
> QA_Iteration260-6| Output Layer: [-3.2264256] | Score:[0.03893139] | Label: 0| Elapsed: 3.03
> QA_Iteration261-0| Output Layer: [-2.4032707] | Score:[0.08656453] | Label: 0| Elapsed: 2.95
> QA_Iteration261-1| Output Layer: [-2.8094385] | Score:[0.05849417] | Label: 0| Elapsed: 3.01
> QA_Iteration261-2| Output Layer: [-2.3966253] | Score:[0.08711727] | Label: 0| Elapsed: 3.03
> QA_Iteration261-3| Output Layer: [-2.8168433] | Score:[0.05807493] | Label: 0| Elapsed: 2.94
> QA_Iteration261-4| Output Layer: [-3.2095084] | Score:[0.03958263] | Label: 0| Elapsed: 2.91
> QA_Iteration261-5| Output Layer: [-2.4102736] | Score:[0.08598569] | Label: 0| Elapsed: 2.91
> QA_Iteration261-6| Output Layer: [-2.8450298] | Score:[0.05650559] | Label: 0| Elapsed: 2.94
> QA_Iteration261-7| Output Layer: [-2.7995384] | Score:[0.05905929] | Label: 0| Elapsed: 3.59
> QA_Iteration262-0| Output Layer: [-2.5216103] | Score:[2.598877] | Label: 1| Elapsed: 2.89
> QA_Iteration262-1| Output Layer: [-2.4564118] | Score:[0.08226367] | Label: 0| Elapsed: 2.93
> QA_Iteration262-2| Output Layer: [-3.1917865] | Score:[0.04027629] | Label: 0| Elapsed: 3.07
> QA_Iteration262-3| Output Layer: [-1.9502558] | Score:[0.13298923] | Label: 0| Elapsed: 3.72
> QA_Iteration262-4| Output Layer: [-3.172391] | Score:[0.04104913] | Label: 0| Elapsed: 3.01
> QA_Iteration262-5| Output Layer: [-3.1666405] | Score:[0.04128103] | Label: 0| Elapsed: 2.94
> QA_Iteration262-6| Output Layer: [-2.7289891] | Score:[0.06324261] | Label: 0| Elapsed: 2.97
> QA_Iteration262-7| Output Layer: [-2.7218442] | Score:[0.06368195] | Label: 0| Elapsed: 3.03
> QA_Iteration263-0| Output Layer: [-3.1603582] | Score:[3.201894] | Label: 1| Elapsed: 2.93
> QA_Iteration263-1| Output Layer: [-3.1362062] | Score:[0.04252996] | Label: 0| Elapsed: 3.66
> QA_Iteration263-2| Output Layer: [-3.0752883] | Score:[0.04514191] | Label: 0| Elapsed: 2.92
> QA_Iteration263-3| Output Layer: [-3.0988343] | Score:[0.04411425] | Label: 0| Elapsed: 2.91
> QA_Iteration263-4| Output Layer: [-3.0702085] | Score:[0.04536667] | Label: 0| Elapsed: 2.94
> QA_Iteration263-5| Output Layer: [-3.0569963] | Score:[0.04595638] | Label: 0| Elapsed: 2.88
> QA_Iteration264-0| Output Layer: [-3.0621176] | Score:[0.04572691] | Label: 0| Elapsed: 2.92
> QA_Iteration264-1| Output Layer: [-2.9769948] | Score:[3.0266852] | Label: 1| Elapsed: 3.05
> QA_Iteration264-2| Output Layer: [-3.024832] | Score:[0.0474235] | Label: 0| Elapsed: 3.73
> QA_Iteration264-3| Output Layer: [-2.999251] | Score:[0.04862289] | Label: 0| Elapsed: 3.03
> QA_Iteration265-0| Output Layer: [-2.9770277] | Score:[0.04968884] | Label: 0| Elapsed: 2.94
> QA_Iteration265-1| Output Layer: [-2.4925776] | Score:[0.07945472] | Label: 0| Elapsed: 2.97
> QA_Iteration265-2| Output Layer: [-2.9425507] | Score:[0.05138779] | Label: 0| Elapsed: 3.03
> QA_Iteration265-3| Output Layer: [-2.931492] | Score:[0.05194464] | Label: 0| Elapsed: 2.93
> QA_Iteration265-4| Output Layer: [-2.920816] | Score:[0.05248779] | Label: 0| Elapsed: 2.90
> QA_Iteration265-5| Output Layer: [-2.9129853] | Score:[0.0528897] | Label: 0| Elapsed: 2.91
> QA_Iteration265-6| Output Layer: [-2.907476] | Score:[0.05317426] | Label: 0| Elapsed: 2.94
> QA_Iteration266-0| Output Layer: [-2.9043112] | Score:[0.05333839] | Label: 0| Elapsed: 2.90
> QA_Iteration267-0| Output Layer: [-2.4391134] | Score:[0.08364069] | Label: 0| Elapsed: 2.93
> QA_Iteration267-1| Output Layer: [-2.9017808] | Score:[0.05346998] | Label: 0| Elapsed: 3.08
> QA_Iteration268-0| Output Layer: [-2.441698] | Score:[0.08343354] | Label: 0| Elapsed: 3.71
> QA_Iteration268-1| Output Layer: [-2.447247] | Score:[0.0829905] | Label: 0| Elapsed: 3.03
> QA_Iteration268-2| Output Layer: [-2.910668] | Score:[0.05300921] | Label: 0| Elapsed: 2.95
> QA_Iteration268-3| Output Layer: [-2.0138216] | Score:[0.12529042] | Label: 0| Elapsed: 2.97
> QA_Iteration268-4| Output Layer: [-2.035413] | Score:[0.12277192] | Label: 0| Elapsed: 3.03
> QA_Iteration268-5| Output Layer: [-2.5002928] | Score:[0.07886752] | Label: 0| Elapsed: 2.93
> QA_Iteration268-6| Output Layer: [-2.5225549] | Score:[0.07719648] | Label: 0| Elapsed: 2.90
> QA_Iteration268-7| Output Layer: [-2.545331] | Score:[0.07552212] | Label: 0| Elapsed: 3.61
> QA_Iteration268-8| Output Layer: [-2.5684524] | Score:[0.07385816] | Label: 0| Elapsed: 3.06
> QA_Iteration268-9| Output Layer: [-2.5916622] | Score:[0.0722234] | Label: 0| Elapsed: 3.71
> QA_Iteration269-0| Output Layer: [-2.9977329] | Score:[0.04869499] | Label: 0| Elapsed: 3.04
> QA_Iteration269-1| Output Layer: [-3.008236] | Score:[0.04819828] | Label: 0| Elapsed: 2.93
> QA_Iteration269-2| Output Layer: [-3.0217285] | Score:[0.04756745] | Label: 0| Elapsed: 2.99
> QA_Iteration269-3| Output Layer: [-3.034627] | Score:[0.04697194] | Label: 0| Elapsed: 3.02
> QA_Iteration269-4| Output Layer: [-3.048147] | Score:[0.04635555] | Label: 0| Elapsed: 2.94
> QA_Iteration269-5| Output Layer: [-3.059692] | Score:[0.04583546] | Label: 0| Elapsed: 2.91
> QA_Iteration269-6| Output Layer: [-3.0727172] | Score:[0.04525554] | Label: 0| Elapsed: 2.90
> QA_Iteration269-7| Output Layer: [-3.0847607] | Score:[0.0447257] | Label: 0| Elapsed: 2.93
> QA_Iteration269-8| Output Layer: [-3.0966518] | Score:[0.04420853] | Label: 0| Elapsed: 3.47
> QA_Iteration269-9| Output Layer: [-3.1077218] | Score:[0.04373233] | Label: 0| Elapsed: 2.90
> QA_Iteration269-10| Output Layer: [-3.1196127] | Score:[0.0432264] | Label: 0| Elapsed: 2.91
> QA_Iteration269-11| Output Layer: [-3.1310694] | Score:[0.04274437] | Label: 0| Elapsed: 3.04
> QA_Iteration269-12| Output Layer: [-3.1426723] | Score:[0.04226156] | Label: 0| Elapsed: 3.74
> QA_Iteration269-13| Output Layer: [-3.1542668] | Score:[0.04178442] | Label: 0| Elapsed: 3.02
> QA_Iteration269-14| Output Layer: [-3.1648881] | Score:[0.04135196] | Label: 0| Elapsed: 2.94
> QA_Iteration269-15| Output Layer: [-3.1761398] | Score:[0.04089862] | Label: 0| Elapsed: 2.97
> QA_Iteration270-0| Output Layer: [-3.1870623] | Score:[0.04046321] | Label: 0| Elapsed: 3.04
> QA_Iteration270-1| Output Layer: [-3.1978517] | Score:[0.04003756] | Label: 0| Elapsed: 2.92
> QA_Iteration270-2| Output Layer: [-3.208636] | Score:[0.0396165] | Label: 0| Elapsed: 3.49
> QA_Iteration270-3| Output Layer: [-2.637669] | Score:[0.06908548] | Label: 0| Elapsed: 2.92
> QA_Iteration270-4| Output Layer: [-2.5490513] | Score:[0.07525197] | Label: 0| Elapsed: 3.05
> QA_Iteration270-5| Output Layer: [-2.9610524] | Score:[0.05046915] | Label: 0| Elapsed: 3.73
> QA_Iteration270-6| Output Layer: [-2.640109] | Score:[0.06892279] | Label: 0| Elapsed: 3.03
> QA_Iteration270-7| Output Layer: [-2.9994955] | Score:[0.04861128] | Label: 0| Elapsed: 2.93
> QA_Iteration270-8| Output Layer: [-3.2785578] | Score:[0.03698992] | Label: 0| Elapsed: 2.97
> QA_Iteration270-9| Output Layer: [-3.0388916] | Score:[0.04677666] | Label: 0| Elapsed: 3.03
> QA_Iteration271-0| Output Layer: [-3.3018157] | Score:[0.03615473] | Label: 0| Elapsed: 2.93
> QA_Iteration271-1| Output Layer: [-3.3140993] | Score:[0.03572113] | Label: 0| Elapsed: 3.52
> QA_Iteration271-2| Output Layer: [-3.3263054] | Score:[0.03529532] | Label: 0| Elapsed: 2.92
> QA_Iteration271-3| Output Layer: [-3.3370771] | Score:[0.03492369] | Label: 0| Elapsed: 3.04
> QA_Iteration271-4| Output Layer: [-3.3464262] | Score:[0.03460427] | Label: 0| Elapsed: 3.72
> QA_Iteration271-5| Output Layer: [-3.102211] | Score:[0.04396876] | Label: 0| Elapsed: 3.03
> QA_Iteration271-6| Output Layer: [-3.3673465] | Score:[0.03389986] | Label: 0| Elapsed: 2.93
> QA_Iteration271-7| Output Layer: [-3.3794646] | Score:[0.0334983] | Label: 0| Elapsed: 2.99
> QA_Iteration271-8| Output Layer: [-3.3899124] | Score:[0.03315585] | Label: 0| Elapsed: 3.03
> QA_Iteration272-0| Output Layer: [-3.3999925] | Score:[0.03282871] | Label: 0| Elapsed: 2.94
> QA_Iteration272-1| Output Layer: [-3.4093893] | Score:[0.03252661] | Label: 0| Elapsed: 2.91
> QA_Iteration272-2| Output Layer: [-3.4194143] | Score:[0.03220733] | Label: 0| Elapsed: 2.90
> QA_Iteration272-3| Output Layer: [-3.4284172] | Score:[0.03192323] | Label: 0| Elapsed: 2.93
> QA_Iteration272-4| Output Layer: [-3.2451928] | Score:[0.03822123] | Label: 0| Elapsed: 2.90
> QA_Iteration272-5| Output Layer: [-3.4475799] | Score:[0.03132671] | Label: 0| Elapsed: 2.91
> QA_Iteration272-6| Output Layer: [-3.45664] | Score:[0.03104851] | Label: 0| Elapsed: 2.89
> QA_Iteration273-0| Output Layer: [-3.4634624] | Score:[0.03084063] | Label: 0| Elapsed: 2.94
> QA_Iteration273-1| Output Layer: [-3.4721751] | Score:[3.5027523] | Label: 1| Elapsed: 2.90
> QA_Iteration273-2| Output Layer: [-3.4574325] | Score:[0.03102429] | Label: 0| Elapsed: 2.93
> QA_Iteration273-3| Output Layer: [-3.4423535] | Score:[0.03148831] | Label: 0| Elapsed: 3.05
> QA_Iteration274-0| Output Layer: [-3.429935] | Score:[0.03187558] | Label: 0| Elapsed: 3.72
> QA_Iteration274-1| Output Layer: [-3.4213939] | Score:[0.03214465] | Label: 0| Elapsed: 3.02
> QA_Iteration274-2| Output Layer: [-3.4135246] | Score:[0.03239453] | Label: 0| Elapsed: 2.93
> QA_Iteration274-3| Output Layer: [-3.4065428] | Score:[0.03261784] | Label: 0| Elapsed: 2.96
> QA_Iteration274-4| Output Layer: [-3.4025648] | Score:[0.03274575] | Label: 0| Elapsed: 3.03
> QA_Iteration274-5| Output Layer: [-3.3983645] | Score:[0.03288133] | Label: 0| Elapsed: 2.93
> QA_Iteration274-6| Output Layer: [-3.3960671] | Score:[0.03295572] | Label: 0| Elapsed: 3.49
> QA_Iteration274-7| Output Layer: [-3.3935215] | Score:[0.03303835] | Label: 0| Elapsed: 2.92
> QA_Iteration274-8| Output Layer: [-3.3905556] | Score:[0.03313488] | Label: 0| Elapsed: 3.07
> QA_Iteration274-9| Output Layer: [-3.395346] | Score:[0.03297912] | Label: 0| Elapsed: 3.74
> QA_Iteration274-10| Output Layer: [-3.3957207] | Score:[0.03296696] | Label: 0| Elapsed: 3.04
> QA_Iteration274-11| Output Layer: [-3.397724] | Score:[0.03290206] | Label: 0| Elapsed: 2.95
> QA_Iteration274-12| Output Layer: [-3.3973055] | Score:[0.0329156] | Label: 0| Elapsed: 2.98
> QA_Iteration274-13| Output Layer: [-3.4032426] | Score:[0.03272391] | Label: 0| Elapsed: 3.04
> QA_Iteration274-14| Output Layer: [-3.4005516] | Score:[0.03281066] | Label: 0| Elapsed: 2.93
> QA_Iteration274-15| Output Layer: [-3.4108622] | Score:[0.03247951] | Label: 0| Elapsed: 3.75
> QA_Iteration274-16| Output Layer: [-3.4151134] | Score:[0.03234393] | Label: 0| Elapsed: 2.90
> QA_Iteration274-17| Output Layer: [-3.419657] | Score:[0.03219964] | Label: 0| Elapsed: 2.90
> QA_Iteration274-18| Output Layer: [-3.4223366] | Score:[0.03211484] | Label: 0| Elapsed: 2.94
> QA_Iteration274-19| Output Layer: [-3.422205] | Score:[0.03211901] | Label: 0| Elapsed: 2.92
> QA_Iteration275-0| Output Layer: [-3.268043] | Score:[0.0373737] | Label: 0| Elapsed: 2.92
> QA_Iteration275-1| Output Layer: [-3.2746751] | Score:[0.03713118] | Label: 0| Elapsed: 3.06
> QA_Iteration275-2| Output Layer: [-3.2834506] | Score:[0.03681266] | Label: 0| Elapsed: 3.72
> QA_Iteration275-3| Output Layer: [-3.4522665] | Score:[0.0311825] | Label: 0| Elapsed: 3.03
> QA_Iteration275-4| Output Layer: [-3.4598289] | Score:[0.03095118] | Label: 0| Elapsed: 2.95
> QA_Iteration275-5| Output Layer: [-3.4670005] | Score:[0.03073336] | Label: 0| Elapsed: 2.99
> QA_Iteration275-6| Output Layer: [-3.4705758] | Score:[0.03062534] | Label: 0| Elapsed: 3.03
> QA_Iteration275-7| Output Layer: [-3.4807677] | Score:[0.03031945] | Label: 0| Elapsed: 2.93
> QA_Iteration275-8| Output Layer: [-3.4880815] | Score:[0.03010181] | Label: 0| Elapsed: 2.92
> QA_Iteration275-9| Output Layer: [-3.4946327] | Score:[0.02990815] | Label: 0| Elapsed: 2.91
> QA_Iteration275-10| Output Layer: [-3.5023239] | Score:[0.02968238] | Label: 0| Elapsed: 2.95
> QA_Iteration275-11| Output Layer: [-3.5079393] | Score:[0.02951859] | Label: 0| Elapsed: 2.91
> QA_Iteration275-12| Output Layer: [-3.515185] | Score:[0.02930857] | Label: 0| Elapsed: 2.93
> QA_Iteration275-13| Output Layer: [-3.371187] | Score:[0.03377209] | Label: 0| Elapsed: 2.91
> QA_Iteration276-0| Output Layer: [-3.4994721] | Score:[0.02976589] | Label: 0| Elapsed: 2.95
> QA_Iteration276-1| Output Layer: [-3.5384429] | Score:[0.02864434] | Label: 0| Elapsed: 2.90
> QA_Iteration276-2| Output Layer: [-3.471977] | Score:[0.03058311] | Label: 0| Elapsed: 3.53
> QA_Iteration277-0| Output Layer: [-3.2287276] | Score:[3.2675712] | Label: 1| Elapsed: 3.34
> QA_Iteration277-1| Output Layer: [-3.5361955] | Score:[0.02870787] | Label: 0| Elapsed: 3.53
> QA_Iteration278-0| Output Layer: [-3.3117015] | Score:[0.03580536] | Label: 0| Elapsed: 3.03
> QA_Iteration278-1| Output Layer: [-3.2721572] | Score:[0.03722307] | Label: 0| Elapsed: 2.94
> QA_Iteration278-2| Output Layer: [-3.236986] | Score:[0.0385302] | Label: 0| Elapsed: 2.90
> QA_Iteration278-3| Output Layer: [-3.4883616] | Score:[0.0300935] | Label: 0| Elapsed: 2.91
> QA_Iteration278-4| Output Layer: [-3.1831748] | Score:[0.04061766] | Label: 0| Elapsed: 2.94
> QA_Iteration278-5| Output Layer: [-3.1655047] | Score:[0.04132699] | Label: 0| Elapsed: 2.89
> QA_Iteration278-6| Output Layer: [-3.1447372] | Score:[0.04217619] | Label: 0| Elapsed: 2.92
> QA_Iteration279-0| Output Layer: [-3.4725819] | Score:[0.03056489] | Label: 0| Elapsed: 3.05
> QA_Iteration279-1| Output Layer: [-3.4702096] | Score:[0.03063639] | Label: 0| Elapsed: 3.72
> QA_Iteration279-2| Output Layer: [-3.4685855] | Score:[0.03068542] | Label: 0| Elapsed: 3.03
> QA_Iteration279-3| Output Layer: [-3.4666216] | Score:[0.03074483] | Label: 0| Elapsed: 2.94
> QA_Iteration279-4| Output Layer: [-3.4715347] | Score:[0.03059643] | Label: 0| Elapsed: 2.98
> QA_Iteration279-5| Output Layer: [-3.4689655] | Score:[0.03067394] | Label: 0| Elapsed: 3.02
> QA_Iteration279-6| Output Layer: [-3.476902] | Score:[0.03043512] | Label: 0| Elapsed: 2.94
> QA_Iteration279-7| Output Layer: [-3.0787177] | Score:[0.04499079] | Label: 0| Elapsed: 2.89
> QA_Iteration279-8| Output Layer: [-3.4828002] | Score:[0.03025881] | Label: 0| Elapsed: 2.91
> QA_Iteration279-9| Output Layer: [-3.4864252] | Score:[0.03015096] | Label: 0| Elapsed: 2.94
